city_id,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
271,Fremont,37.5483,-121.9886,58.98,77,100,8.05,US,2022-04-21 05:54:30
272,Krasnoselkup,65.7,82.4667,12.83,82,70,13.04,RU,2022-04-21 05:56:05
273,Staunton,38.1496,-79.0717,47.88,52,0,4.61,US,2022-04-21 05:56:06
274,Nakusp,50.2499,-117.8023,43.14,61,100,2.3,CA,2022-04-21 05:56:06
275,Sarkand,45.41,79.9186,63.77,21,100,7.09,KZ,2022-04-21 05:56:06
276,Opuwo,-18.0607,13.84,61.72,52,48,7.07,NA,2022-04-21 05:56:07
277,Dashitou,43.3067,128.5114,70.65,24,47,13.15,CN,2022-04-21 05:56:07
278,Pryazha,61.6926,33.6216,38.43,78,84,8.25,RU,2022-04-21 05:56:08
279,Port Elizabeth,-33.918,25.5701,74.32,47,0,4.61,ZA,2022-04-21 05:51:52
280,Namatanai,-3.6667,152.4333,83.19,74,44,10.36,PG,2022-04-21 05:56:08
281,Hilo,19.7297,-155.09,70.25,93,97,4.0,US,2022-04-21 05:56:09
282,Srednekolymsk,67.45,153.6833,28.4,78,88,1.36,RU,2022-04-21 05:56:09
283,Litomysl,49.8681,16.313,42.66,85,100,2.1,CZ,2022-04-21 05:56:14
284,Bontang,0.1333,117.5,84.15,70,95,6.8,ID,2022-04-21 05:56:15
285,Puerto Madero,14.7208,-92.4215,81.73,71,2,2.86,MX,2022-04-21 05:56:15
286,Te Anau,-45.4167,167.7167,54.61,92,97,0.6,NZ,2022-04-21 05:56:16
287,Svetlyy,54.675,20.1347,48.25,78,96,10.96,RU,2022-04-21 05:56:16
288,Alofi,-19.0595,-169.9187,80.49,83,97,4.61,NU,2022-04-21 05:56:16
289,Grand Gaube,-20.0064,57.6608,83.37,78,95,1.99,MU,2022-04-21 05:56:17
290,San Giovanni Rotondo,41.7049,15.7191,51.19,82,100,8.59,IT,2022-04-21 05:56:17
291,Margate,51.3813,1.3862,50.31,85,91,3.0,GB,2022-04-21 05:56:18
292,Lingao,19.9103,109.6859,78.55,76,29,9.8,CN,2022-04-21 05:56:18
293,Ilulissat,69.2167,-51.1,14.79,69,100,10.87,GL,2022-04-21 05:56:19
294,Naze,28.3667,129.4833,70.72,83,100,21.0,JP,2022-04-21 05:56:19
295,Husavik,66.0449,-17.3389,40.68,92,83,11.72,IS,2022-04-21 05:56:19
296,Sawakin,19.1059,37.3321,81.27,66,39,9.71,SD,2022-04-21 05:56:20
297,Sur,22.5667,59.5289,91.49,35,35,2.26,OM,2022-04-21 05:56:20
298,Tiarei,-17.5333,-149.3333,80.62,73,68,8.84,PF,2022-04-21 05:56:21
299,Arua,3.0201,30.9111,70.27,75,92,0.56,UG,2022-04-21 05:56:21
300,Tilichiki,60.4667,166.1,21.97,85,8,3.83,RU,2022-04-21 05:56:21
301,Gore,-46.1028,168.9436,52.23,99,100,2.98,NZ,2022-04-21 05:56:22
302,Fairview,40.8126,-73.999,49.41,72,64,7.0,US,2022-04-21 05:56:22
303,Ruidoso,33.3317,-105.673,62.74,13,0,6.91,US,2022-04-21 05:56:23
304,Jiwani,25.05,61.7417,82.45,61,99,8.72,PK,2022-04-21 05:56:23
305,Stornoway,58.2093,-6.3865,44.56,83,20,2.3,GB,2022-04-21 05:56:24
306,Pedra Azul,-16.0053,-41.2972,61.18,94,0,1.63,BR,2022-04-21 05:56:24
307,Springbok,-29.6643,17.8865,64.69,39,19,7.14,ZA,2022-04-21 05:56:24
308,Zambezi,-13.5432,23.1047,64.36,87,96,3.42,ZM,2022-04-21 05:56:25
309,Katsuura,35.1333,140.3,64.8,80,100,9.24,JP,2022-04-21 05:56:25
310,Khatanga,71.9667,102.5,12.72,86,51,6.82,RU,2022-04-21 05:56:26
311,Tan An,10.5333,106.4167,93.22,47,99,12.17,VN,2022-04-21 05:55:00
312,Omboue,-1.5746,9.2618,79.03,90,100,4.29,GA,2022-04-21 05:56:26
313,Saskylakh,71.9167,114.0833,14.02,91,100,6.44,RU,2022-04-21 05:56:27
314,Boyuibe,-20.4167,-63.2833,63.28,91,12,3.11,BO,2022-04-21 05:56:27
315,Merke,42.8728,73.1786,65.79,54,70,5.88,KZ,2022-04-21 05:56:28
316,Caravelas,-17.7125,-39.2481,72.68,77,0,5.26,BR,2022-04-21 05:56:28
317,Mangaldai,26.4333,92.0333,89.17,45,0,4.52,IN,2022-04-21 05:53:51
318,Tefe,-3.3542,-64.7114,72.88,99,100,2.64,BR,2022-04-21 05:56:29
319,Georgetown,5.4112,100.3354,89.53,70,20,9.22,MY,2022-04-21 05:56:05
320,Portland,45.5234,-122.6762,49.08,85,99,4.0,US,2022-04-21 05:55:09
321,Laguna,38.421,-121.4238,61.07,80,100,4.61,US,2022-04-21 05:56:29
322,Pacific Grove,36.6177,-121.9166,57.42,71,18,18.99,US,2022-04-21 05:55:03
323,Enid,36.3956,-97.8784,66.36,80,0,9.22,US,2022-04-21 05:52:19
324,Ibra,22.6906,58.5334,90.27,18,46,7.31,OM,2022-04-21 05:56:30
325,Sorland,67.667,12.6934,43.66,74,58,5.64,NO,2022-04-21 05:56:31
326,Morondava,-20.2833,44.2833,82.54,66,6,7.92,MG,2022-04-21 05:56:31
327,Raga,8.4596,25.678,78.48,66,97,8.32,SS,2022-04-21 05:56:31
328,Montepuez,-13.1256,38.9997,72.95,80,90,7.83,MZ,2022-04-21 05:56:32
329,Westport,41.1415,-73.3579,45.93,66,60,3.0,US,2022-04-21 05:55:46
330,Gravdal,68.1214,13.5031,44.26,68,91,6.42,NO,2022-04-21 05:56:37
331,Bluefield,37.2698,-81.2223,52.56,70,100,9.22,US,2022-04-21 05:56:08
332,Ixtapa,20.7,-105.2,74.23,64,3,1.88,MX,2022-04-21 05:56:38
333,Matagami,49.7502,-77.6328,30.31,59,100,11.5,CA,2022-04-21 05:56:39
334,Comodoro Rivadavia,-45.8667,-67.5,57.06,41,0,17.27,AR,2022-04-21 05:56:39
335,Nkhotakota,-12.9274,34.2961,71.53,86,100,9.71,MW,2022-04-21 05:56:39
336,North Myrtle Beach,33.816,-78.68,61.05,81,0,3.44,US,2022-04-21 05:52:42
337,Bondo,3.8146,23.6866,71.01,97,99,2.21,CD,2022-04-21 05:56:40
338,Kirkwall,58.9848,-2.9587,41.97,100,80,5.75,GB,2022-04-21 05:53:29
339,Tyukhtet,56.5389,89.3011,42.67,68,100,9.62,RU,2022-04-21 05:56:41
340,Jumla,29.2747,82.1838,72.55,22,45,7.76,NP,2022-04-21 05:56:41
341,Rio Gallegos,-51.6226,-69.2181,42.85,75,40,4.61,AR,2022-04-21 05:56:41
342,Yumaguzino,52.9041,56.3933,54.59,59,99,7.76,RU,2022-04-21 05:56:42
343,Coahuayana,18.7333,-103.6833,69.67,77,0,3.36,MX,2022-04-21 05:56:42
344,Visby,57.6409,18.296,48.06,71,0,10.36,SE,2022-04-21 05:54:35
345,Mount Isa,-20.7333,139.5,92.97,20,40,8.05,AU,2022-04-21 05:56:43
346,Ajaccio,42.0,8.9167,48.18,87,0,2.3,FR,2022-04-21 05:56:43
347,Yambio,4.5721,28.3955,72.28,91,100,5.37,SS,2022-04-21 05:56:44
348,Mancio Lima,-7.6142,-72.8958,73.47,100,75,0.0,BR,2022-04-21 05:56:44
349,San Quintin,30.4833,-115.95,58.6,85,0,13.35,MX,2022-04-21 05:56:44
350,Alberton,46.8168,-64.0654,39.33,79,10,18.03,CA,2022-04-21 05:56:45
351,Filingue,14.3521,3.3168,86.13,15,81,8.72,NE,2022-04-21 05:56:45
352,Kununurra,-15.7667,128.7333,94.98,23,53,8.05,AU,2022-04-21 05:56:46
353,Los Llanos De Aridane,28.6585,-17.9182,58.75,78,75,9.22,ES,2022-04-21 05:52:23
354,Gushikawa,26.3544,127.8686,79.83,76,40,15.1,JP,2022-04-21 05:56:46
355,Khani,41.9563,42.9566,45.97,72,13,3.67,GE,2022-04-21 05:56:47
356,Krasnoarmeysk,51.0239,45.6969,54.63,65,55,18.43,RU,2022-04-21 05:56:47
357,North Platte,41.1239,-100.7654,51.39,41,82,5.99,US,2022-04-21 05:53:17
358,Bullas,38.0467,-1.6723,48.36,63,18,20.33,ES,2022-04-21 05:56:48
359,Victoria,22.2855,114.1577,82.96,76,67,8.01,HK,2022-04-21 05:54:03
360,Arica,-18.475,-70.3042,61.03,72,0,4.61,CL,2022-04-21 05:53:22
361,Rio Claro,-22.4114,-47.5614,59.94,92,2,1.19,BR,2022-04-21 05:56:49
362,Bunbury,-33.3333,115.6333,74.07,42,1,10.29,AU,2022-04-21 05:56:49
363,Papayal,-4.0761,-80.7361,71.35,91,100,2.62,PE,2022-04-21 05:56:49
364,Cedar City,37.6775,-113.0619,55.4,32,62,8.75,US,2022-04-21 05:56:50
365,Pangoa,-12.1167,-73.0,69.48,84,89,2.26,PE,2022-04-21 05:56:50
366,Novyy Urengoy,66.0833,76.6333,12.61,87,100,13.62,RU,2022-04-21 05:56:51
367,Morro Bay,35.3658,-120.8499,54.05,86,1,2.24,US,2022-04-21 05:54:28
368,Pisco,-13.7,-76.2167,66.25,82,0,4.61,PE,2022-04-21 05:56:51
369,Kupang,-10.1667,123.5833,86.81,66,41,13.22,ID,2022-04-21 05:56:48
370,Havelock,34.8791,-76.9013,57.92,87,6,6.04,US,2022-04-21 05:56:52
371,Miquelon,47.0975,-56.3814,37.49,90,75,18.3,PM,2022-04-21 05:56:53
372,Homer,59.6425,-151.5483,41.81,73,83,5.01,US,2022-04-21 05:56:53
373,Brae,60.3964,-1.353,45.81,85,30,9.06,GB,2022-04-21 05:56:53
374,Vao,-22.6667,167.4833,75.9,65,0,10.25,NC,2022-04-21 05:56:59
375,Takoradi,4.8845,-1.7554,77.9,90,100,6.64,GH,2022-04-21 05:56:59
376,Waingapu,-9.6567,120.2641,86.14,66,60,9.95,ID,2022-04-21 05:57:00
377,Esperance,-33.8667,121.9,67.84,56,93,10.98,AU,2022-04-21 05:57:00
378,Kirkenes,69.7271,30.0458,38.35,81,0,2.3,NO,2022-04-21 05:57:00
379,Shitanjing,39.2342,106.3439,60.8,16,35,16.37,CN,2022-04-21 05:57:01
380,At-Bashi,41.1702,75.8106,53.69,63,100,2.53,KG,2022-04-21 05:57:01
381,Mitsamiouli,-11.3847,43.2844,84.49,84,40,11.5,KM,2022-04-21 05:57:02
382,Haines Junction,60.7522,-137.5108,33.75,47,100,5.75,CA,2022-04-21 05:57:02
383,Lata,40.1629,-8.3327,43.07,93,42,0.51,PT,2022-04-21 05:57:03
384,Le Pradet,43.1066,6.0172,56.89,89,100,11.5,FR,2022-04-21 05:57:03
385,Miri,4.4148,114.0089,89.74,66,40,8.05,MY,2022-04-21 05:56:08
386,Tautira,-17.7333,-149.15,78.98,81,34,10.51,PF,2022-04-21 05:57:04
387,Beatrice,40.2681,-96.747,51.46,100,100,3.44,US,2022-04-21 05:53:02
388,Bogale,16.2833,95.4,100.17,31,54,2.75,MM,2022-04-21 05:57:04
389,Lokosovo,61.1333,74.8167,19.27,66,16,10.96,RU,2022-04-21 05:57:05
390,Kargasok,59.0556,80.8572,35.91,95,100,3.49,RU,2022-04-21 05:57:05
391,Umm Lajj,25.0213,37.2685,77.36,55,5,9.95,SA,2022-04-21 05:57:06
392,Maxixe,-23.8597,35.3472,73.22,88,40,4.61,MZ,2022-04-21 05:57:06
393,Roebourne,-20.7833,117.1333,94.21,27,2,10.2,AU,2022-04-21 05:57:06
394,Vanderhoof,54.0166,-124.0198,26.24,92,39,1.59,CA,2022-04-21 05:57:07
395,Coihueco,-36.6167,-71.8333,38.14,93,53,1.14,CL,2022-04-21 05:57:07
396,Yanam,16.7333,82.2167,95.52,44,20,10.04,IN,2022-04-21 05:54:11
397,Abbeville,50.1,1.8333,48.16,81,76,5.3,FR,2022-04-21 05:57:08
398,Ca Mau,9.1769,105.15,90.05,58,93,11.25,VN,2022-04-21 05:57:08
399,Alpena,45.0617,-83.4327,40.17,95,100,3.0,US,2022-04-21 05:57:09
400,Mwinilunga,-11.7358,24.4293,62.31,93,99,3.2,ZM,2022-04-21 05:57:09
401,Pochutla,15.7432,-96.4661,77.83,63,14,4.12,MX,2022-04-21 05:57:10
402,Alappuzha,9.49,76.3264,87.69,69,16,5.99,IN,2022-04-21 05:57:10
403,Honningsvag,70.9821,25.9704,40.75,81,100,8.05,NO,2022-04-21 05:57:11
404,Muroto,33.2833,134.15,61.66,92,100,13.51,JP,2022-04-21 05:57:11
405,Serebryanyy Bor,56.8,124.8,26.69,62,100,6.76,RU,2022-04-21 05:57:12
406,Korem,12.5058,39.5228,65.44,46,16,6.82,ET,2022-04-21 05:57:12
407,Alice Springs,-23.7,133.8833,76.55,19,1,14.97,AU,2022-04-21 05:57:12
408,Qandala,11.472,49.8728,87.46,46,8,4.7,SO,2022-04-21 05:57:13
409,Kawambwa,-9.7915,29.0791,64.0,91,94,5.26,ZM,2022-04-21 05:57:13
410,Dudinka,69.4058,86.1778,20.62,82,95,12.77,RU,2022-04-21 05:54:25
411,Verkhnyaya Inta,65.9811,60.3094,14.07,79,100,13.33,RU,2022-04-21 05:57:14
412,Mount Gambier,-37.8333,140.7667,60.71,67,100,12.66,AU,2022-04-21 05:57:14
413,Kitami,43.8031,143.8908,80.06,28,0,11.74,JP,2022-04-21 05:54:01
414,Codrington,-38.2667,141.9667,59.02,50,80,11.14,AU,2022-04-21 05:57:15
415,Enshi,30.3,109.4833,80.76,43,0,6.44,CN,2022-04-21 05:57:15
416,Norman Wells,65.282,-126.8329,26.64,39,0,4.61,CA,2022-04-21 05:57:16
417,Oranjemund,-28.55,16.4333,63.01,65,13,4.36,NA,2022-04-21 05:57:21
418,Grindavik,63.8424,-22.4338,46.35,100,40,6.91,IS,2022-04-21 05:57:22
419,Xining,36.6167,101.7667,65.53,10,57,9.89,CN,2022-04-21 05:55:51
420,Launceston,-41.45,147.1667,60.15,47,40,5.75,AU,2022-04-21 05:57:22
421,Nasirabad,26.3,74.7333,92.68,20,100,20.92,IN,2022-04-21 05:57:23
422,Naliya,23.2667,68.8333,92.64,40,0,16.62,IN,2022-04-21 05:57:23
423,Dongsheng,39.8161,109.9776,53.58,31,71,26.78,CN,2022-04-21 05:57:24
424,Kargat,55.1956,80.2811,48.27,56,96,4.12,RU,2022-04-21 05:57:24
425,Mosquera,4.7059,-74.2302,51.89,100,75,2.3,CO,2022-04-21 05:57:25
426,Zaraza,9.3503,-65.3245,76.44,83,45,7.23,VE,2022-04-21 05:57:25
427,Genhe,50.7833,121.5167,46.33,23,86,7.85,CN,2022-04-21 05:57:26
428,Nome,64.5011,-165.4064,31.1,70,10,4.61,US,2022-04-21 05:53:01
429,Maceio,-9.6658,-35.7353,71.04,94,0,3.44,BR,2022-04-21 05:57:26
430,Ponta Delgada,37.7333,-25.6667,57.92,72,75,10.36,PT,2022-04-21 05:57:27
431,Zhurivka,50.5028,31.7849,39.74,88,89,9.55,UA,2022-04-21 05:57:27
432,Areosa,41.7178,-8.8571,46.69,72,94,4.05,PT,2022-04-21 05:57:28
433,Black River,18.0264,-77.8487,74.53,84,9,5.7,JM,2022-04-21 05:57:28
434,Anadyr,64.75,177.4833,32.5,80,75,2.24,RU,2022-04-21 05:57:29
435,Morgan City,29.6994,-91.2068,69.01,100,75,0.0,US,2022-04-21 05:53:26
436,Vanavara,60.34,102.2797,33.98,59,57,1.45,RU,2022-04-21 05:57:29
437,Helena,46.5927,-112.0361,37.33,66,89,3.0,US,2022-04-21 05:57:29
438,Ust-Kut,56.7938,105.7672,34.84,48,96,3.69,RU,2022-04-21 05:57:30
439,Kapoeta,4.7717,33.5903,82.96,54,87,10.78,SS,2022-04-21 05:57:31
440,Kyabram,-36.3167,145.05,62.87,52,5,12.82,AU,2022-04-21 05:57:31
441,Gimli,50.6336,-96.9907,33.82,93,100,10.36,CA,2022-04-21 05:57:31
442,Whyalla,-33.0333,137.5833,67.89,49,100,12.66,AU,2022-04-21 05:57:32
443,Ukiah,39.1502,-123.2078,53.49,89,100,8.05,US,2022-04-21 05:55:03
444,Oda,35.1833,132.5,66.97,85,100,3.31,JP,2022-04-21 05:57:32
445,Tomatlan,19.9333,-105.25,67.68,92,0,2.04,MX,2022-04-21 05:57:33
446,Kaeo,-35.1,173.7833,69.33,92,69,7.54,NZ,2022-04-21 05:57:34
447,Rudbar,30.15,62.6,86.99,9,8,2.55,AF,2022-04-21 05:57:34
448,Faya,18.3851,42.4509,70.32,35,69,1.72,SA,2022-04-21 05:57:34
449,Puerto El Triunfo,13.2833,-88.55,79.59,75,1,5.46,SV,2022-04-21 05:57:35
450,Wuzhou,23.4833,111.3167,80.67,63,90,3.67,CN,2022-04-21 05:57:35
451,Cam Ranh,11.9214,109.1591,84.16,70,20,14.97,VN,2022-04-21 05:57:36
452,Palauig,15.435,119.9045,86.58,66,6,9.15,PH,2022-04-21 05:57:36
453,Niamey,13.5137,2.1098,88.09,37,0,8.05,NE,2022-04-21 05:57:36
454,La Ronge,55.1001,-105.2842,26.85,59,0,2.3,CA,2022-04-21 05:54:03
455,Tigil,57.8,158.6667,32.45,78,100,9.57,RU,2022-04-21 05:57:37
456,Sao Geraldo Do Araguaia,-6.4006,-48.555,72.19,98,99,1.41,BR,2022-04-21 05:57:38
457,Fort William,56.8165,-5.1121,47.3,62,70,4.99,GB,2022-04-21 05:57:43
458,Carlsbad,33.1581,-117.3506,58.41,86,40,3.44,US,2022-04-21 05:57:05
459,Sorong,-0.8833,131.25,86.74,66,100,7.29,ID,2022-04-21 05:57:44
460,Nemuro,43.3236,145.575,45.93,70,16,18.43,JP,2022-04-21 05:57:44
461,Venado Tuerto,-33.7456,-61.9688,57.76,94,29,5.57,AR,2022-04-21 05:57:45
462,Zhuanghe,39.7008,122.9911,58.33,71,57,14.03,CN,2022-04-21 05:57:45
463,Buraydah,26.326,43.975,75.65,21,31,15.77,SA,2022-04-21 05:57:45
464,Binzhou,37.3667,118.0167,84.58,23,53,22.75,CN,2022-04-21 05:57:46
465,Develi,38.3906,35.4922,45.75,61,0,2.01,TR,2022-04-21 05:57:46
466,Voh,-20.9667,164.7,76.08,72,16,9.19,NC,2022-04-21 05:57:47
467,Kamaishi,39.2667,141.8833,59.61,69,75,12.24,JP,2022-04-21 05:57:47
468,Kati,12.7441,-8.0726,71.01,12,66,2.68,ML,2022-04-21 05:57:48
469,Fairbanks,64.8378,-147.7164,41.0,30,0,0.0,US,2022-04-21 05:57:48
470,Longyan,25.1072,117.0225,79.48,62,80,7.07,CN,2022-04-21 05:57:48
471,Lewistown,40.5992,-77.5714,45.81,77,0,0.0,US,2022-04-21 05:57:49
472,Codajas,-3.8367,-62.0569,72.68,99,100,2.33,BR,2022-04-21 05:57:49
473,Evensk,61.95,159.2333,25.68,82,85,1.41,RU,2022-04-21 05:57:50
474,Smidovich,48.6,133.8167,68.07,34,100,10.85,RU,2022-04-21 05:57:50
475,Contamana,-7.3333,-75.0167,72.68,97,99,1.7,PE,2022-04-21 05:57:50
476,Batagay-Alyta,67.8006,130.4114,26.28,81,100,3.8,RU,2022-04-21 05:57:51
477,Namibe,-15.1961,12.1522,78.15,78,79,8.03,AO,2022-04-21 05:57:51
478,High Level,58.5169,-117.136,28.51,74,20,0.0,CA,2022-04-21 05:57:52
479,Beibei,29.8256,106.4339,85.37,45,0,5.82,CN,2022-04-21 05:57:52
480,Castlerea,53.7667,-8.5,44.24,91,100,10.22,IE,2022-04-21 05:57:52
481,Fukue,32.6881,128.8419,59.36,94,75,3.44,JP,2022-04-21 05:57:53
482,Katobu,-4.9408,122.5276,90.03,52,94,1.03,ID,2022-04-21 05:57:53
483,Coria,39.9879,-6.5377,41.45,69,22,2.84,ES,2022-04-21 05:57:18
484,Varna,43.2167,27.9167,48.24,92,20,14.97,BG,2022-04-21 05:56:37
485,Kailua,21.4022,-157.7394,75.02,87,48,8.01,US,2022-04-21 05:57:54
486,Inirida,3.8653,-67.9239,72.9,96,98,2.24,CO,2022-04-21 05:53:24
487,Maniitsoq,65.4167,-52.9,26.38,64,100,12.66,GL,2022-04-21 05:57:54
488,Kungurtug,50.5994,97.5228,40.3,53,99,3.09,RU,2022-04-21 05:57:55
489,Kothapet,19.3333,79.4833,102.07,27,16,11.14,IN,2022-04-21 05:57:55
490,Luau,-10.7073,22.2247,65.97,93,95,3.15,AO,2022-04-21 05:57:56
491,Kaitangata,-46.2817,169.8464,52.54,96,96,0.78,NZ,2022-04-21 05:57:56
492,Makakilo City,21.3469,-158.0858,73.56,76,100,8.05,US,2022-04-21 05:56:02
493,Rundu,-17.9333,19.7667,57.52,67,83,6.33,NA,2022-04-21 05:57:57
494,Gamba,-2.65,10.0,76.84,92,100,2.42,GA,2022-04-21 05:57:57
495,Bedele,8.456,36.353,70.54,52,82,3.8,ET,2022-04-21 05:57:58
496,Nadym,65.5333,72.5167,13.48,89,100,24.67,RU,2022-04-21 05:56:33
497,Huallanca,-9.8993,-76.9417,43.9,93,99,2.75,PE,2022-04-21 05:57:58
498,Pedasi,7.5333,-80.0333,75.07,74,62,3.15,PA,2022-04-21 05:57:59
499,Nibe,56.9815,9.6392,48.99,70,73,5.75,DK,2022-04-21 05:57:59
500,Viedma,-40.8135,-62.9967,48.43,72,18,8.86,AR,2022-04-21 05:55:28
501,Atar,20.5169,-13.0499,72.72,22,9,9.91,MR,2022-04-21 05:58:00
502,Kunya,12.2233,8.5325,80.76,36,0,0.0,NG,2022-04-21 05:58:05
503,Mercedes,-34.6515,-59.4307,60.04,97,70,7.47,AR,2022-04-21 05:58:06
504,Cururupu,-1.8283,-44.8683,75.13,95,80,2.06,BR,2022-04-21 05:58:06
505,Samarai,-10.6167,150.6667,84.31,73,98,16.06,PG,2022-04-21 05:58:06
506,Porto Walter,-8.2686,-72.7439,71.78,99,97,2.55,BR,2022-04-21 05:58:07
507,Ulaangom,49.9811,92.0667,48.81,31,38,10.18,MN,2022-04-21 05:58:07
508,Kavaratti,10.5669,72.642,85.5,69,65,6.69,IN,2022-04-21 05:58:08
509,Verkhnevilyuysk,63.4453,120.3167,30.7,87,100,7.23,RU,2022-04-21 05:58:08
510,Lagos,6.5833,3.75,75.52,93,100,1.07,NG,2022-04-21 05:53:26
511,Melnikovo,56.5558,84.085,38.25,87,100,8.32,RU,2022-04-21 05:58:09
512,Srednebelaya,50.6594,128.0106,44.98,27,100,11.88,RU,2022-04-21 05:58:09
513,Kletskaya,49.3145,43.0584,53.53,52,0,8.75,RU,2022-04-21 05:58:09
514,Cabatuan,10.8794,122.486,89.13,60,94,10.63,PH,2022-04-21 05:58:10
515,Santa Rosa,14.3122,121.1114,94.98,58,51,12.5,PH,2022-04-21 05:54:59
516,Suntar,62.1444,117.6319,32.67,52,100,8.08,RU,2022-04-21 05:58:10
517,Tonj,7.2737,28.6822,81.41,62,71,9.62,SS,2022-04-21 05:58:11
518,Mpongwe,-13.5091,28.155,62.87,93,100,6.46,ZM,2022-04-21 05:58:11
519,Canete,-37.8,-73.4,46.85,75,97,1.7,CL,2022-04-21 05:58:12
520,Vila Velha,-20.3297,-40.2925,73.94,80,0,1.99,BR,2022-04-21 05:58:12
521,Akyab,20.15,92.9,85.6,64,57,7.99,MM,2022-04-21 05:58:12
522,Alta Floresta,-9.8756,-56.0861,69.53,98,95,2.46,BR,2022-04-21 05:58:13
523,Boralday,43.3578,76.8594,53.46,62,100,6.71,KZ,2022-04-21 05:58:13
524,Derzhavinsk,51.1,66.3167,63.55,55,97,15.41,KZ,2022-04-21 05:58:14
525,Shimoda,34.6667,138.95,66.11,75,100,4.81,JP,2022-04-21 05:58:14
526,Imeni Morozova,59.9757,31.0376,47.01,1,13,8.3,RU,2022-04-21 05:58:15
527,Mage,-22.6528,-43.0406,71.6,93,49,1.88,BR,2022-04-21 05:58:16
528,Belaya Gora,68.5333,146.4167,26.31,81,100,2.35,RU,2022-04-21 05:58:16
529,Akdepe,42.0551,59.3788,73.49,36,0,6.69,TM,2022-04-21 05:58:17
530,Beringovskiy,63.05,179.3167,29.68,90,100,3.51,RU,2022-04-21 05:58:17
531,Mathathane,-22.2687,28.7495,62.04,86,100,4.18,BW,2022-04-21 05:58:18
532,Taoyuan,32.2972,120.6167,76.44,48,1,11.21,CN,2022-04-21 05:58:18
533,Pitimbu,-7.4706,-34.8086,75.79,81,54,10.16,BR,2022-04-21 05:58:19
534,North Bend,43.4065,-124.2243,48.85,100,100,1.01,US,2022-04-21 05:58:19
535,Tumut,-35.3,148.2167,65.75,57,3,3.13,AU,2022-04-21 05:58:20
536,Bonavista,48.6499,-53.1147,35.37,92,98,14.94,CA,2022-04-21 05:58:20
537,Saint-Pierre,-21.3393,55.4781,83.91,78,0,9.22,RE,2022-04-21 05:58:21
538,Dunmore Town,25.5,-76.65,73.96,75,65,25.19,BS,2022-04-21 05:58:21
539,Wick,58.4333,-3.0833,41.05,100,81,9.22,GB,2022-04-21 05:58:22
540,Weyburn,49.6668,-103.8511,32.22,86,94,14.97,CA,2022-04-21 05:53:59
541,Udomlya,57.8794,34.9925,44.8,69,7,12.95,RU,2022-04-21 05:58:22
542,San Lazaro,18.0387,-88.6622,71.44,90,0,2.39,BZ,2022-04-21 05:58:23
543,Himatnagar,23.6,72.95,100.26,17,55,6.89,IN,2022-04-21 05:58:23
544,Adrar,20.5022,-10.0711,69.94,19,6,12.62,MR,2022-04-21 05:58:24
