City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Barra Do Garcas,BR,2022-04-28 01:40:11,-15.89,-52.2567,71.29,64,0,1.48
382,Bom Jardim,BR,2022-04-28 01:40:12,-7.7958,-35.5872,69.91,94,100,3.53
383,Natal,BR,2022-04-28 01:39:09,-5.795,-35.2094,77.65,94,75,4.61
384,Sananduva,BR,2022-04-28 01:40:12,-27.9497,-51.8067,66.13,92,96,4.43
385,Providencia,MX,2022-04-28 01:40:13,28.7167,-111.5833,87.21,31,0,9.01
386,Sinjar,IQ,2022-04-28 01:40:13,36.3209,41.8754,64.96,58,96,2.71
387,Vila Velha,BR,2022-04-28 01:40:14,-20.3297,-40.2925,75.94,90,0,3.44
388,Andenes,NO,2022-04-28 01:40:14,69.3143,16.1194,28.38,69,75,21.85
389,Kiunga,PG,2022-04-28 01:40:15,-6.1219,141.2906,88.66,61,88,3.31
390,Arman,RU,2022-04-28 01:40:15,59.7,150.1667,37.02,55,100,17.18
391,Vereshchagino,RU,2022-04-28 01:40:15,58.0789,54.6557,49.17,96,98,9.95
392,Samarai,PG,2022-04-28 01:40:16,-10.6167,150.6667,83.86,73,12,4.65
393,Ambon,ID,2022-04-28 01:39:15,-3.6954,128.1814,86.14,74,20,2.3
394,Seymchan,RU,2022-04-28 01:40:17,62.8833,152.4333,25.2,75,100,18.3
395,Puerto Baquerizo Moreno,EC,2022-04-28 01:40:09,-0.9,-89.6,72.09,87,4,6.98
396,Windham,US,2022-04-28 01:40:17,41.8334,-72.0001,44.65,52,0,11.5
397,Beloha,MG,2022-04-28 01:40:17,-25.1667,45.05,64.69,82,64,6.35
398,Saint-Augustin,CA,2022-04-28 01:40:18,51.226,-58.6502,34.12,99,100,7.52
399,Tupik,RU,2022-04-28 01:40:18,54.4253,119.9327,42.13,28,100,0.81
400,San-Pedro,CI,2022-04-28 01:40:19,4.7485,-6.6363,79.59,84,100,3.4
401,Faya,SA,2022-04-28 01:40:19,18.3851,42.4509,57.31,40,0,4.63
402,Olafsvik,IS,2022-04-28 01:40:20,64.8945,-23.7142,43.0,73,46,2.82
403,Yar-Sale,RU,2022-04-28 01:40:20,66.8333,70.8333,15.87,80,82,6.8
404,Broome,US,2022-04-28 01:40:21,42.2506,-75.833,35.85,76,100,9.22
405,Anloga,GH,2022-04-28 01:40:21,5.7947,0.8973,78.73,85,100,17.22
406,Najran,SA,2022-04-28 01:40:21,17.4924,44.1277,72.25,42,1,4.72
407,Palu,ID,2022-04-28 01:40:22,-0.8917,119.8707,89.91,56,90,2.33
408,Boende,CD,2022-04-28 01:40:22,-0.2167,20.8667,69.49,98,71,0.43
409,San Ramon,US,2022-04-28 01:40:02,37.7799,-121.978,63.37,61,0,13.8
410,Channel-Port Aux Basques,CA,2022-04-28 01:40:23,47.5702,-59.1367,37.56,95,100,11.88
411,Lincoln,US,2022-04-28 01:36:49,40.8,-96.667,75.27,47,0,18.41
412,Broken Hill,AU,2022-04-28 01:40:24,-31.95,141.4333,62.31,88,80,6.91
413,Ust-Nera,RU,2022-04-28 01:40:24,64.5667,143.2,21.16,76,100,6.02
414,Petropavlovsk-Kamchatskiy,RU,2022-04-28 01:40:25,53.0452,158.6483,37.99,75,75,8.95
415,Samana,DO,2022-04-28 01:40:25,19.2056,-69.3369,70.95,71,13,7.11
416,Phuket,TH,2022-04-28 01:40:25,8.0,98.25,89.1,79,40,8.05
417,Puerto Madryn,AR,2022-04-28 01:40:26,-42.7692,-65.0385,43.7,64,100,23.44
418,Nanortalik,GL,2022-04-28 01:40:26,60.1432,-45.2371,38.16,94,100,9.55
419,San Cristobal,VE,2022-04-28 01:40:27,7.7669,-72.225,71.78,97,89,1.28
420,Raudeberg,NO,2022-04-28 01:40:27,61.9875,5.1352,41.67,93,100,13.73
421,Port Hardy,CA,2022-04-28 01:40:28,50.6996,-127.4199,48.38,76,75,10.36
422,Lasa,IT,2022-04-28 01:40:28,46.6166,10.7002,41.36,73,0,3.13
423,Lao Cai,VN,2022-04-28 01:40:29,22.4833,103.95,88.93,57,22,2.77
424,Stornoway,GB,2022-04-28 01:40:29,58.2093,-6.3865,35.56,93,20,0.0
425,Along,IN,2022-04-28 01:40:30,28.1667,94.7667,76.73,57,100,0.6
426,Mount Isa,AU,2022-04-28 01:39:05,-20.7333,139.5,85.77,48,62,6.91
427,Nantucket,US,2022-04-28 01:40:16,41.2835,-70.0995,51.85,55,5,31.38
428,Rocha,UY,2022-04-28 01:40:31,-34.4833,-54.3333,52.03,91,0,1.23
429,Bilma,NE,2022-04-28 01:40:31,18.6853,12.9164,85.66,11,0,8.21
430,Jarabacoa,DO,2022-04-28 01:40:31,19.1218,-70.6422,67.28,93,94,2.21
431,Guiren,CN,2022-04-28 01:40:32,33.6697,118.1889,60.55,44,97,11.86
432,Moindou,NC,2022-04-28 01:40:32,-21.6924,165.677,77.68,62,100,6.08
433,Scottsbluff,US,2022-04-28 01:40:33,41.8666,-103.6672,66.43,35,0,21.85
434,Dudinka,RU,2022-04-28 01:40:33,69.4058,86.1778,31.62,93,99,10.49
435,Besleney,RU,2022-04-28 01:40:33,44.2405,41.7387,56.03,92,100,2.44
436,Jiangyou,CN,2022-04-28 01:40:34,31.7667,104.7167,69.12,72,61,5.44
437,Moerai,PF,2022-04-28 01:40:34,-22.4333,-151.3333,79.81,77,11,14.7
438,Lazaro Cardenas,MX,2022-04-28 01:40:35,17.9583,-102.2,77.95,70,0,7.09
439,Sedan,FR,2022-04-28 01:40:35,49.6667,5.0,43.0,86,4,6.22
440,Dakar,SN,2022-04-28 01:40:11,14.6937,-17.4441,68.88,85,6,16.62
441,Bengbu,CN,2022-04-28 01:40:36,32.9408,117.3608,61.63,52,55,13.89
442,Shimoda,JP,2022-04-28 01:40:36,34.6667,138.95,61.16,68,100,19.75
443,Dongying,CN,2022-04-28 01:40:37,37.4564,118.4856,52.72,64,100,14.0
444,Medea,DZ,2022-04-28 01:40:37,36.2642,2.7539,50.41,97,100,4.54
445,Tornio,FI,2022-04-28 01:40:38,65.8481,24.1466,24.82,84,35,6.91
446,Altamira,BR,2022-04-28 01:38:44,-3.2033,-52.2064,73.24,97,100,1.21
447,Grootfontein,NA,2022-04-28 01:40:38,-19.5667,18.1167,60.37,72,95,0.0
448,Taft,IR,2022-04-28 01:40:39,31.7471,54.2088,62.55,34,0,4.61
449,Trelew,AR,2022-04-28 01:40:39,-43.249,-65.3051,43.61,56,100,16.33
450,Ossora,RU,2022-04-28 01:40:39,59.2353,163.0719,32.9,100,100,11.81
451,Merauke,ID,2022-04-28 01:40:40,-8.4667,140.3333,85.93,66,98,8.16
452,Ahuimanu,US,2022-04-28 01:40:40,21.4447,-157.8378,82.11,72,75,16.11
453,Zaozerne,UA,2022-04-28 01:40:41,45.1582,33.2787,52.03,75,0,13.38
454,Dzerzhinskoye,RU,2022-04-28 01:40:41,56.8344,95.2283,42.48,84,100,5.75
455,Shache,CN,2022-04-28 01:40:42,38.4167,77.2406,65.55,18,9,13.73
456,Raga,SS,2022-04-28 01:40:42,8.4596,25.678,75.02,77,92,5.32
457,Port Pirie,AU,2022-04-28 01:40:42,-33.1833,138.0167,75.29,41,37,16.75
458,Dwarka,IN,2022-04-28 01:40:43,22.2394,68.9678,82.45,76,5,8.81
459,Cheremukhovo,RU,2022-04-28 01:40:43,60.3484,59.9851,40.5,95,100,1.99
460,Bonfim,BR,2022-04-28 01:40:44,3.0833,-59.95,80.42,76,100,1.81
461,Havelock,US,2022-04-28 01:37:22,34.8791,-76.9013,64.35,70,0,5.75
462,Comodoro Rivadavia,AR,2022-04-28 01:40:44,-45.8667,-67.5,44.46,45,40,13.8
463,Svetlyy,RU,2022-04-28 01:40:45,54.675,20.1347,39.96,79,100,3.13
464,Wuning,CN,2022-04-28 01:40:45,29.2589,120.2311,70.65,75,99,2.62
465,Myanaung,MM,2022-04-28 01:40:46,18.2833,95.3167,91.08,53,100,6.42
466,Victor Harbor,AU,2022-04-28 01:40:46,-35.5667,138.6167,72.0,65,85,11.92
467,Labuhan,ID,2022-04-28 01:40:47,-6.8844,112.2051,80.46,83,100,3.83
468,Perbaungan,ID,2022-04-28 01:40:47,3.5679,98.956,80.71,74,93,2.57
469,Rawson,AR,2022-04-28 01:40:48,-43.3002,-65.1023,45.46,52,100,18.19
470,Bonthe,SL,2022-04-28 01:40:48,7.5264,-12.505,80.04,84,100,4.85
471,Yamada,JP,2022-04-28 01:40:48,39.4667,141.95,56.61,44,0,5.12
472,Leh,IN,2022-04-28 01:40:49,34.1667,77.5833,42.49,53,0,4.72
473,Madisonville,US,2022-04-28 01:40:49,37.3281,-87.4989,57.87,53,17,3.71
474,Manta,EC,2022-04-28 01:40:50,-0.95,-80.7333,78.58,83,75,8.05
475,Nioro,GM,2022-04-28 01:40:50,13.35,-15.75,77.63,44,17,6.02
476,Lucelia,BR,2022-04-28 01:40:50,-21.7203,-51.0189,74.55,55,100,7.25
477,Luanda,AO,2022-04-28 01:37:10,-8.8368,13.2343,76.75,89,100,7.36
478,Marienburg,PL,2022-04-28 01:40:51,54.0359,19.0266,42.12,81,99,5.35
479,Morondava,MG,2022-04-28 01:40:51,-20.2833,44.2833,72.97,68,0,13.94
480,Sabang,ID,2022-04-28 01:40:52,5.8933,95.3214,84.34,75,98,9.71
481,Sandila,IN,2022-04-28 01:40:52,27.0833,80.5167,91.74,10,0,0.72
482,Mange,SL,2022-04-28 01:40:53,8.9167,-12.85,78.84,87,97,2.17
483,Aktash,RU,2022-04-28 01:40:53,50.3,87.7333,29.59,62,8,0.78
484,Mogadishu,SO,2022-04-28 01:40:54,2.0371,45.3438,82.13,76,85,7.78
485,Houma,US,2022-04-28 01:40:54,29.5958,-90.7195,68.0,58,0,5.75
486,Erzin,TR,2022-04-28 01:40:54,36.9559,36.2,62.58,44,100,2.37
487,Solnechnyy,RU,2022-04-28 01:40:55,50.7214,136.6319,35.42,82,48,12.8
488,Brae,GB,2022-04-28 01:40:55,60.3964,-1.353,43.7,67,100,6.55
489,Uchkent,RU,2022-04-28 01:40:56,43.1143,47.0826,62.46,72,40,4.34
490,Evensk,RU,2022-04-28 01:40:56,61.95,159.2333,35.78,91,100,23.89
491,Ifakara,TZ,2022-04-28 01:40:56,-8.1333,36.6833,70.48,98,98,2.08
492,San Rafael,AR,2022-04-28 01:40:57,-34.6177,-68.3301,49.64,44,0,21.3
493,Tessalit,ML,2022-04-28 01:40:57,20.1986,1.0114,73.71,15,0,5.68
494,Brigantine,US,2022-04-28 01:40:58,39.4101,-74.3646,48.4,52,100,18.41
495,Idukki,IN,2022-04-28 01:40:58,9.85,76.9667,74.71,83,50,1.14
496,Ulladulla,AU,2022-04-28 01:40:58,-35.35,150.4667,67.1,63,49,6.55
497,Freistadt,AT,2022-04-28 01:40:59,48.511,14.5045,41.52,92,23,4.27
498,Kita,ML,2022-04-28 01:40:59,13.0349,-9.4895,84.94,21,3,4.83
499,Dorchester,US,2022-04-28 01:41:00,33.1002,-80.3831,62.13,64,0,0.0
500,Inhambane,MZ,2022-04-28 01:41:00,-23.865,35.3833,68.81,73,43,9.55
501,Bud,US,2022-04-28 01:41:00,39.447,-86.1758,55.42,72,84,8.63
502,Vardo,NO,2022-04-28 01:41:01,70.3705,31.1107,23.0,79,96,16.96
503,Porbandar,IN,2022-04-28 01:41:01,21.6422,69.6093,81.93,75,3,10.4
504,Campos,BR,2022-04-28 01:41:02,-21.75,-41.3,70.88,94,0,3.42
505,Watertown,US,2022-04-28 01:41:02,42.3709,-71.1828,47.55,55,100,19.57
506,Scarborough,GB,2022-04-28 01:40:05,54.2797,-0.4044,44.17,78,99,1.01
507,Vostok,RU,2022-04-28 01:36:26,46.4856,135.8833,41.86,48,41,15.01
508,Lokosovo,RU,2022-04-28 01:41:03,61.1333,74.8167,44.28,99,100,8.1
509,San Carlos De Bariloche,AR,2022-04-28 01:39:51,-41.1456,-71.3082,31.75,100,75,6.91
510,Esperance,AU,2022-04-28 01:41:04,-33.8667,121.9,60.64,59,0,23.0
511,Marica,BR,2022-04-28 01:41:04,-22.9194,-42.8186,80.51,81,1,6.08
512,Juneau,US,2022-04-28 01:36:07,58.3019,-134.4197,45.21,93,100,6.91
513,Tweed,CA,2022-04-28 01:41:05,44.4751,-77.3162,37.06,63,58,7.94
514,Jinka,ET,2022-04-28 01:41:06,5.65,36.65,61.61,89,98,1.68
515,Garwa,IN,2022-04-28 01:41:06,24.1833,83.8167,91.49,12,0,0.78
516,Outjo,NA,2022-04-28 01:41:07,-20.1167,16.15,68.83,43,66,12.15
517,Port Antonio,JM,2022-04-28 01:41:07,18.18,-76.4612,78.71,84,15,6.38
518,Staryy Nadym,RU,2022-04-28 01:41:08,65.6118,72.6842,23.14,81,62,4.09
519,Guararema,BR,2022-04-28 01:41:08,-23.415,-46.035,70.36,77,14,2.08
520,Kailua,US,2022-04-28 01:41:09,21.4022,-157.7394,82.38,79,80,3.0
521,Acapulco,MX,2022-04-28 01:41:09,16.8634,-99.8901,82.22,78,0,8.05
522,Changtu,CN,2022-04-28 01:41:10,42.7788,124.0955,56.03,18,100,4.54
523,Tuatapere,NZ,2022-04-28 01:41:10,-46.1333,167.6833,56.68,66,43,3.42
524,Terney,RU,2022-04-28 01:41:11,45.0503,136.6092,50.27,33,99,10.56
525,Taoudenni,ML,2022-04-28 01:41:11,22.6783,-3.9836,79.12,16,0,8.81
526,Araouane,ML,2022-04-28 01:41:12,18.9048,-3.5265,74.08,15,0,6.29
527,Esso,RU,2022-04-28 01:41:12,55.9333,158.7,29.07,94,100,7.11
528,Asosa,ET,2022-04-28 01:41:13,10.0667,34.5333,68.34,57,99,2.48
529,Kamsack,CA,2022-04-28 01:41:13,51.5667,-101.9009,32.45,82,61,12.21
530,Tynda,RU,2022-04-28 01:41:14,55.1667,124.7167,40.24,37,64,5.06
531,Ouesso,CG,2022-04-28 01:41:14,1.6136,16.0517,69.46,97,16,1.12
532,Gweta,BW,2022-04-28 01:41:15,-20.1833,25.2333,64.35,66,0,12.91
533,Saint-Joseph,RE,2022-04-28 01:41:15,-21.3667,55.6167,71.2,76,0,1.57
534,Axim,GH,2022-04-28 01:41:16,4.8699,-2.2405,79.14,85,100,4.76
535,Lappeenranta,FI,2022-04-28 01:41:16,61.0587,28.1887,28.45,73,0,2.3
536,Yuancheng,CN,2022-04-28 01:41:17,36.652,107.7896,51.19,44,50,3.67
537,Cam Ranh,VN,2022-04-28 01:41:17,11.9214,109.1591,85.96,74,20,2.3
538,Baykit,RU,2022-04-28 01:41:18,61.67,96.37,37.31,76,100,5.23
539,San Felipe,VE,2022-04-28 01:41:18,10.3399,-68.7425,72.82,97,100,3.18
540,Gizo,SB,2022-04-28 01:41:19,-8.103,156.8419,84.78,70,98,5.01
541,Nchelenge,ZM,2022-04-28 01:41:19,-9.3451,28.734,66.85,91,100,6.38
542,Jega,NG,2022-04-28 01:41:20,12.2175,4.3792,87.71,35,100,6.91
543,College,US,2022-04-28 01:41:21,64.8569,-147.8028,53.92,32,40,8.05
544,Cariati,IT,2022-04-28 01:41:21,39.4922,16.9594,58.44,74,4,10.22
545,Ewa Beach,US,2022-04-28 01:36:26,21.3156,-158.0072,82.35,60,75,16.11
546,Awjilah,LY,2022-04-28 01:41:22,29.1081,21.2869,75.33,17,59,17.52
547,Poum,NC,2022-04-28 01:41:22,-20.2333,164.0167,76.48,75,100,21.07
548,Pemberton,CA,2022-04-28 01:41:23,50.3164,-122.8027,49.69,81,46,2.51
549,Marzuq,YE,2022-04-28 01:41:23,14.4,46.4667,70.21,55,6,6.29
550,Necochea,AR,2022-04-28 01:41:24,-38.5473,-58.7368,54.63,51,10,16.96
551,Chulumani,BO,2022-04-28 01:41:24,-16.4096,-67.5263,65.88,95,88,0.74
552,Lagdo,CM,2022-04-28 01:41:25,9.05,13.7333,77.36,68,100,3.96
553,Mutata,CO,2022-04-28 01:41:25,7.2441,-76.4356,75.0,98,100,2.06
554,Yakima,US,2022-04-28 01:41:25,46.4665,-120.6678,57.83,45,100,6.91
555,Kushiro,JP,2022-04-28 01:40:55,42.975,144.3747,56.35,21,40,17.27
556,Booue,GA,2022-04-28 01:41:26,-0.0921,11.9385,72.82,96,99,2.33
557,Fjerritslev,DK,2022-04-28 01:41:26,57.0813,9.2664,40.86,75,11,13.78
558,Chelno-Vershiny,RU,2022-04-28 01:41:27,54.4333,51.1,51.24,91,100,12.35
559,Carutapera,BR,2022-04-28 01:41:27,-1.195,-46.02,75.81,93,100,4.68
560,Taihe,CN,2022-04-28 01:41:28,30.8712,105.3845,68.92,47,100,11.39
561,Bam,IR,2022-04-28 01:41:28,29.106,58.357,73.8,32,100,2.86
562,Bondoukou,CI,2022-04-28 01:41:29,8.0333,-2.8,72.45,94,100,5.23
563,Grand Gaube,MU,2022-04-28 01:41:29,-20.0064,57.6608,73.38,85,1,4.63
564,Saint-Gabriel,CA,2022-04-28 01:41:30,46.3001,-73.3824,37.08,66,11,10.71
565,Talnakh,RU,2022-04-28 01:41:30,69.4865,88.3972,31.21,99,100,10.0
566,Ashtian,IR,2022-04-28 01:41:31,34.5217,50.0019,49.53,64,0,2.75
567,Newport,GB,2022-04-28 01:41:31,51.5877,-2.9984,45.14,70,94,10.98
568,Beidao,CN,2022-04-28 01:41:31,34.5686,105.8933,55.81,63,17,2.55
569,Narsaq,GL,2022-04-28 01:41:32,60.9167,-46.05,41.22,86,100,3.87
570,Paka,MY,2022-04-28 01:41:32,4.6374,103.4368,84.13,84,20,1.14
571,Kungurtug,RU,2022-04-28 01:41:33,50.5994,97.5228,38.59,48,22,2.93
572,Aksu,CN,2022-04-28 01:41:33,41.1231,80.2644,60.51,37,27,5.93
573,Linqing,CN,2022-04-28 01:41:34,36.8456,115.7117,48.38,76,100,15.01
